departement,code,inscrits,abstention,exprimes,blancs,candidat,nuance,voix,% exp.,statut,vainqueur
007,00701,77927,37950,38978,720,JACQUART,COM,1812,4.648776232746678,non,REM
007,00701,77927,37950,38978,720,KELLER,ECO,1410,3.6174252142234082,non,REM
007,00701,77927,37950,38978,720,DUPONT,REM,9202,23.608189234953052,Bal.,REM
007,00701,77927,37950,38978,720,DE LONGEVIALLE,DIV,210,0.5387654574375289,non,REM
007,00701,77927,37950,38978,720,ABBAS,DIV,220,0.5644209554107446,non,REM
007,00701,77927,37950,38978,720,CALON,DIV,410,1.051875416901842,non,REM
007,00701,77927,37950,38978,720,GRANGIS,EXD,369,0.9466878752116579,non,REM
007,00701,77927,37950,38978,720,ARSAC,UDI,5972,15.321463389604393,non,REM
007,00701,77927,37950,38978,720,BAS,ECO,365,0.9364256760223715,non,REM
007,00701,77927,37950,38978,720,PORQUET,FN,5876,15.075170609061523,non,REM
007,00701,77927,37950,38978,720,BARNIER,EXD,297,0.761968289804505,non,REM
007,00701,77927,37950,38978,720,SAULIGNAC,SOC,7422,19.041510595720663,Bal.,REM
007,00702,93064,43197,48987,583,FRANÇOIS,DLF,1116,2.278155428991365,non,REM
007,00702,93064,43197,48987,583,VALLON,DVD,3293,6.722191601853552,non,REM
007,00702,93064,43197,48987,583,STRUBI,DIV,239,0.4878845407965378,non,REM
007,00702,93064,43197,48987,583,HASNAOUI,FI,4897,9.996529691550819,non,REM
007,00702,93064,43197,48987,583,MARCHISIO,EXG,263,0.5368771306673199,non,REM
007,00702,93064,43197,48987,583,GOUYET-POMMARET,REM,12718,25.96198991569192,Bal.,REM
007,00702,93064,43197,48987,583,BABAROSSA,COM,859,1.7535264457917408,non,REM
007,00702,93064,43197,48987,583,VALLON,EXD,0,0,non,REM
007,00702,93064,43197,48987,583,DUSSOPT,SOC,11531,23.53889807499949,Bal.,REM
007,00702,93064,43197,48987,583,QUENETTE,LR,6585,13.442341845795823,non,REM
007,00702,93064,43197,48987,583,LASFARGUES-BOUYON,FN,6026,12.301222773388858,non,REM
007,00702,93064,43197,48987,583,SENNI,ECO,1460,2.9803825504725743,non,REM
007,00703,78268,34607,42797,586,DAUDAN,COM,1114,2.6029861906208382,non,REM
007,00703,78268,34607,42797,586,JOFFRE,FI,5969,13.947239292473771,non,REM
007,00703,78268,34607,42797,586,VERMOREL,ECO,1881,4.3951678855994585,non,REM
007,00703,78268,34607,42797,586,TOUZET,DVD,171,0.39956071687267797,non,REM
007,00703,78268,34607,42797,586,BUIS,SOC,7741,18.087716428721638,non,REM
007,00703,78268,34607,42797,586,MÉJEAN,DLF,458,1.0701684697525529,non,REM
007,00703,78268,34607,42797,586,ARSAC,FN,5064,11.832605089141762,non,REM
007,00703,78268,34607,42797,586,MOLLIER,DVD,468,1.0935345935462766,non,REM
007,00703,78268,34607,42797,586,BRUN,LR,8365,19.545762553450007,Bal.,REM
007,00703,78268,34607,42797,586,BALDAN,DIV,306,0.71500338808795,non,REM
007,00703,78268,34607,42797,586,LAURENT,EXG,209,0.4883519872888286,non,REM
007,00703,78268,34607,42797,586,PEYRAUD,REM,10748,25.113909853494405,Bal.,REM
007,00703,78268,34607,42797,586,COPPENS,EXD,303,0.707993550949833,non,REM
008,00801,73343,38233,34539,364,MORALI,REM,8001,23.165117693042646,Bal.,LR
008,00801,73343,38233,34539,364,LORENZO,FN,7281,21.080517675670983,non,LR
008,00801,73343,38233,34539,364,POMMIER,EXG,330,0.9554416746286807,non,LR
008,00801,73343,38233,34539,364,VERLHAC,FI,2040,5.9063667158863895,non,LR
008,00801,73343,38233,34539,364,DALLA-ROSA,COM,1282,3.711746142042329,non,LR
008,00801,73343,38233,34539,364,DUMONT,ECO,1491,4.316859202640493,non,LR
008,00801,73343,38233,34539,364,GOULDEN,ECO,410,1.1870638987810882,non,LR
008,00801,73343,38233,34539,364,FERIO,DIV,201,0.5819508381829237,non,LR
008,00801,73343,38233,34539,364,ANDRÉO,DIV,450,1.3028750108572917,non,LR
008,00801,73343,38233,34539,364,POLETTI,LR,13053,37.79206114826717,Bal.,LR
008,00802,63898,35539,27885,311,LUCZKA,FN,5424,19.451317912856375,non,LR
008,00802,63898,35539,27885,311,LEONARD,SOC,4602,16.503496503496503,non,LR
008,00802,63898,35539,27885,311,IGLESIAS,REM,6279,22.517482517482517,Bal.,LR
008,00802,63898,35539,27885,311,CAHAGNE,DIV,154,0.5522682445759369,non,LR
008,00802,63898,35539,27885,311,CORDIER,LR,7212,25.863367401828942,Bal.,LR
008,00802,63898,35539,27885,311,PIERRARD,ECO,397,1.4237045006275775,non,LR
008,00802,63898,35539,27885,311,CARTIAUX,FI,2971,10.65447373139681,non,LR
008,00802,63898,35539,27885,311,NIVELET,COM,609,2.1839698762775686,non,LR
008,00802,63898,35539,27885,311,TAKAWÉ,EXG,237,0.849919311457773,non,LR
008,00803,57061,28587,27996,310,OCTAVE,EXG,131,0.4679239891413059,non,LR
008,00803,57061,28587,27996,310,HERBILLON,SOC,2591,9.254893556222317,non,LR
008,00803,57061,28587,27996,310,VORILLION,REM,4063,14.512787541077296,non,LR
008,00803,57061,28587,27996,310,GALLET,ECO,211,0.753679097013859,non,LR
008,00803,57061,28587,27996,310,DE BALMAIN,DIV,141,0.503643377625375,non,LR
008,00803,57061,28587,27996,310,WARSMANN,LR,12931,46.18874124874982,Bal.,LR
008,00803,57061,28587,27996,310,BLOMME,FN,4917,17.563223317616803,Bal.,LR
008,00803,57061,28587,27996,310,MAOUCHE,COM,328,1.1715959422774682,non,LR
008,00803,57061,28587,27996,310,SAUVAGE,ECO,155,0.5536505215030718,non,LR
008,00803,57061,28587,27996,310,PERRIN,FI,2528,9.029861408772682,non,LR
009,00901,56735,25471,30236,668,CORTÈS,ECO,1275,4.216827622701415,non,REM
009,00901,56735,25471,30236,668,AZEMA,REM,9478,31.346738986638446,Bal.,REM
009,00901,56735,25471,30236,668,DONZÉ,DIV,2197,7.2661727741764786,non,REM
009,00901,56735,25471,30236,668,TAURINE,FI,6125,20.25730916787935,Bal.,REM
009,00901,56735,25471,30236,668,LAPEYRE,EXG,231,0.7639899457600211,non,REM
009,00901,56735,25471,30236,668,ASTIER,ECO,416,1.3758433655245403,non,REM
009,00901,56735,25471,30236,668,CASSAN,DIV,258,0.8532874718878157,non,REM
009,00901,56735,25471,30236,668,NAVARRO,COM,929,3.072496361952639,non,REM
009,00901,56735,25471,30236,668,LEFORT,FN,3618,11.965868501124486,non,REM
009,00901,56735,25471,30236,668,ESTEBAN,SOC,4093,13.536843497817172,non,REM
009,00901,56735,25471,30236,668,SAMARCQ,LR,1616,5.344622304537637,non,REM
009,00902,60696,28082,31734,587,DJEDAINI,DLF,258,0.8130081300813009,non,REM
009,00902,60696,28082,31734,587,BROSSERON,ECO,1271,4.0051679586563305,non,REM
009,00902,60696,28082,31734,587,HEREDIA,COM,671,2.1144513770719104,non,REM
009,00902,60696,28082,31734,587,CALLEJA,LR,4636,14.608936787042289,non,REM
009,00902,60696,28082,31734,587,ALLEMAND,DIV,194,0.611331694712296,non,REM
009,00902,60696,28082,31734,587,GONDRAN,FN,4437,13.981849120816788,non,REM
009,00902,60696,28082,31734,587,RATSIMBA,EXG,201,0.6333900548307809,non,REM
009,00902,60696,28082,31734,587,BERTRAND-VINZERICH,REM,8161,25.71689670385076,Bal.,REM
009,00902,60696,28082,31734,587,LARIVE,FI,5977,18.834688346883468,Bal.,REM
009,00902,60696,28082,31734,587,FAURÉ,SOC,5601,17.649839289090565,non,REM
009,00902,60696,28082,31734,587,DEDIEU-COUMENAY,UDI,327,1.0304405369635092,non,REM
010,01001,64357,30997,32581,569,WYSOCINSKI,ECO,353,1.0834535465455326,non,REM
010,01001,64357,30997,32581,569,BESSON-MOREAU,REM,9729,29.86096191031583,Bal.,REM
010,01001,64357,30997,32581,569,DHUICQ,LR,8368,25.683680672784753,Bal.,REM
010,01001,64357,30997,32581,569,CHATHUANT,DIV,216,0.6629630766397594,non,REM
010,01001,64357,30997,32581,569,HECQUET,DIV,274,0.8409809398115466,non,REM
010,01001,64357,30997,32581,569,PROVIN,DIV,852,2.6150210245234953,non,REM
010,01001,64357,30997,32581,569,PAILLARD,EXG,220,0.6752401706516068,non,REM
010,01001,64357,30997,32581,569,SUBTIL,FN,8109,24.888738835517632,Bal.,REM
010,01001,64357,30997,32581,569,SAMONATI,DVD,333,1.0220680764862957,non,REM
010,01001,64357,30997,32581,569,BACH,FI,2500,7.673183757404622,non,REM
010,01001,64357,30997,32581,569,GATARD-LAFOND,COM,558,1.7126546146527115,non,REM
010,01001,64357,30997,32581,569,GUÉRITTE,ECO,875,2.685614315091618,non,REM
010,01001,64357,30997,32581,569,DARDE,DIV,194,0.5954390595745986,non,REM
010,01002,73873,36201,36993,459,BERTAIL,DVD,2410,6.514746033033276,non,REM
010,01002,73873,36201,36993,459,HENNEQUIN,SOC,976,2.6383369826723975,non,REM
010,01002,73873,36201,36993,459,PEYRAUD,DVG,159,0.4298110453329008,non,REM
010,01002,73873,36201,36993,459,JOUVE,DIV,193,0.5217203254669802,non,REM
010,01002,73873,36201,36993,459,LEFEVRE,FN,8041,21.736544751709783,non,REM
010,01002,73873,36201,36993,459,GEHIN,FI,2829,7.647392749979725,non,REM
010,01002,73873,36201,36993,459,FAYS,DIV,317,0.8569188765442111,non,REM
010,01002,73873,36201,36993,459,CYNOBER,EXG,177,0.4784688995215311,non,REM
010,01002,73873,36201,36993,459,MALAVAL,COM,566,1.5300191928202633,non,REM
010,01002,73873,36201,36993,459,BIRENE,ECO,903,2.441002351796286,non,REM
010,01002,73873,36201,36993,459,BAZIN-MALGRAS,LR,8947,24.18565674587084,Bal.,REM
010,01002,73873,36201,36993,459,HADDAD,REM,11253,30.419268510258696,Bal.,REM
010,01002,73873,36201,36993,459,TAMARIO,DIV,222,0.6001135349931068,non,REM
010,01003,65660,33673,31439,398,PACOT,COM,622,1.9784344285759723,non,MDM
010,01003,65660,33673,31439,398,RANC,FN,6696,21.298387353287318,non,MDM
010,01003,65660,33673,31439,398,BOUTEILLER,FI,3182,10.121187060657146,non,MDM
010,01003,65660,33673,31439,398,MENUEL,LR,7373,23.45176373294316,Bal.,MDM
010,01003,65660,33673,31439,398,DEHARBE,DVG,423,1.3454626419415376,non,MDM
010,01003,65660,33673,31439,398,STOCCO,DLF,589,1.8734692579280514,non,MDM
010,01003,65660,33673,31439,398,COLLOT-TOUZÉ,ECO,624,1.984795954069786,non,MDM
010,01003,65660,33673,31439,398,ANDRIEUX,EXG,270,0.8588059416648112,non,MDM
010,01003,65660,33673,31439,398,CARTE,DIV,295,0.9383250103374788,non,MDM
010,01003,65660,33673,31439,398,BLANCHON,SOC,1184,3.7660230923375426,non,MDM
010,01003,65660,33673,31439,398,LANDRÉAT,MDM,10181,32.383345526257195,Bal.,MDM
011,01101,95109,44229,49065,1079,BOISSONADE,DLF,882,1.7976154081320699,non,REM
011,01101,95109,44229,49065,1079,FABRE,DVG,297,0.6053194741669214,non,REM
011,01101,95109,44229,49065,1079,DE LORGERIL,LR,4712,9.603587078365432,non,REM
011,01101,95109,44229,49065,1079,PEREZ,DVG,2541,5.178844390094772,non,REM
011,01101,95109,44229,49065,1079,MAMOU,UDI,599,1.2208295118720065,non,REM
011,01101,95109,44229,49065,1079,ESCOURBIAC,ECO,578,1.178029145011719,non,REM
011,01101,95109,44229,49065,1079,CHEVIGNARD,DIV,360,0.7337205747477835,non,REM
011,01101,95109,44229,49065,1079,TORO,FI,6964,14.193416895954346,non,REM
011,01101,95109,44229,49065,1079,VESENTINI,COM,1462,2.9797207785590545,non,REM
011,01101,95109,44229,49065,1079,DANDEU,DIV,573,1.1678385814735555,non,REM
011,01101,95109,44229,49065,1079,SANZ,DIV,294,0.5992051360440233,non,REM
011,01101,95109,44229,49065,1079,HÉRIN,REM,13486,27.485987975135025,Bal.,REM
011,01101,95109,44229,49065,1079,BARTHÈS,FN,11199,22.824824212778967,Bal.,REM
011,01101,95109,44229,49065,1079,GINIES,SOC,4868,9.92153266075614,non,REM
011,01101,95109,44229,49065,1079,GADRAT,EXG,250,0.5095281769081831,non,REM
011,01102,88902,44767,42934,857,DEBONO,DVD,0,0,non,REM
011,01102,88902,44767,42934,857,FABRE,SOC,5786,13.476498812130247,non,REM
011,01102,88902,44767,42934,857,VIGIER,EXG,229,0.5333768109190851,non,REM
011,01102,88902,44767,42934,857,SILBERMAN,FI,5244,12.214096054409094,non,REM
011,01102,88902,44767,42934,857,FAIVRE,EXD,143,0.33306936227698325,non,REM
011,01102,88902,44767,42934,857,DARAUD,FN,8492,19.779195975217775,Bal.,REM
011,01102,88902,44767,42934,857,MARTINEZ,DIV,224,0.5217310290212885,non,REM
011,01102,88902,44767,42934,857,PY,LR,6841,15.933758792565333,non,REM
011,01102,88902,44767,42934,857,LENFANT,DVD,305,0.7103926957655937,non,REM
011,01102,88902,44767,42934,857,PEREA,REM,11729,27.318675175851308,Bal.,REM
011,01102,88902,44767,42934,857,PERELLO,DIV,128,0.29813201658359345,non,REM
011,01102,88902,44767,42934,857,VERDEJO,COM,1296,3.0185866679088833,non,REM
011,01102,88902,44767,42934,857,COUTARD,DIV,133,0.30977779848139003,non,REM
011,01102,88902,44767,42934,857,JACQUES,DLF,586,1.3648856384217636,non,REM
011,01102,88902,44767,42934,857,ARRIPE,ECO,1027,2.3920436018074254,non,REM
011,01102,88902,44767,42934,857,LAUS,DVG,280,0.6521637862766106,non,REM
011,01102,88902,44767,42934,857,FUNÈS,EXD,491,1.143615782363628,non,REM
011,01103,88650,38419,48704,1053,VERGÉ,LR,5185,10.645942838370564,non,REM
011,01103,88650,38419,48704,1053,MARTIN,EXG,156,0.3203022339027595,non,REM
011,01103,88650,38419,48704,1053,LUPANO,DIV,366,0.7514783180026281,non,REM
011,01103,88650,38419,48704,1053,RECHE,DVD,15,0.030798291721419187,non,REM
011,01103,88650,38419,48704,1053,LE BRETTON,FI,7185,14.752381734559789,non,REM
011,01103,88650,38419,48704,1053,ROBERT,REM,14176,29.106438896189225,Bal.,REM
011,01103,88650,38419,48704,1053,GALONNIER,EXG,309,0.6344448094612352,non,REM
011,01103,88650,38419,48704,1053,FERNANDEZ,DVG,102,0.20942838370565045,non,REM
011,01103,88650,38419,48704,1053,CROS,ECO,1141,2.3427233902759523,non,REM
011,01103,88650,38419,48704,1053,DEDIES,ECO,1609,3.303630091984231,non,REM
011,01103,88650,38419,48704,1053,DE L'EPINOIS,FN,9030,18.54057161629435,non,REM
011,01103,88650,38419,48704,1053,VIOLA,SOC,9430,19.361859395532193,Bal.,REM
012,01201,76419,31936,43471,678,DEFONTAINES,FI,4756,10.940627084723149,non,REM
012,01201,76419,31936,43471,678,MAZARS,REM,19962,45.92026868487037,Bal.,REM
012,01201,76419,31936,43471,678,VIDAL,SOC,3569,8.210071081870671,non,REM
012,01201,76419,31936,43471,678,LAMMENS,ECO,937,2.155459961813623,non,REM
012,01201,76419,31936,43471,678,MINIER,COM,367,0.8442409882450369,non,REM
012,01201,76419,31936,43471,678,DANEN,FN,3232,7.434841618550298,non,REM
012,01201,76419,31936,43471,678,RAYNAL,ECO,335,0.7706286949920637,non,REM
012,01201,76419,31936,43471,678,VAGNER,DIV,202,0.4646776011593936,non,REM
012,01201,76419,31936,43471,678,CENSI,LR,9923,22.826712060914172,Bal.,REM
012,01201,76419,31936,43471,678,SAINT-AVIT,EXG,188,0.43247222286121784,non,REM
012,01202,69773,28577,40196,632,CAVALERIE,SOC,4567,11.36182704746741,non,REM
012,01202,69773,28577,40196,632,AT,LR,8110,20.176136929047665,Bal.,REM
012,01202,69773,28577,40196,632,MAZET,FI,6478,16.116031445915016,non,REM
012,01202,69773,28577,40196,632,PEZET,ECO,1750,4.353667031545427,non,REM
012,01202,69773,28577,40196,632,BLANC,REM,15562,38.71529505423425,Bal.,REM
012,01202,69773,28577,40196,632,GOUDIN,DIV,243,0.6045377649517365,non,REM
012,01202,69773,28577,40196,632,MOLINIÉ,EXG,274,0.6816598666533984,non,REM
012,01202,69773,28577,40196,632,LELEU,FN,3212,7.990844860185094,non,REM
012,01203,71832,30243,40322,806,AUSTRUY,REM,13122,32.54302861961212,Bal.,LR
012,01203,71832,30243,40322,806,COMBES,EXG,285,0.7068101780665642,non,LR
012,01203,71832,30243,40322,806,TARROUX,COM,1556,3.8589355686721887,non,LR
012,01203,71832,30243,40322,806,VIALA,LR,14525,36.02251872426963,Bal.,LR
012,01203,71832,30243,40322,806,ABRIAC,FN,3476,8.620604136699567,non,LR
012,01203,71832,30243,40322,806,LAUR,FI,5124,12.70770299092307,non,LR
012,01203,71832,30243,40322,806,GARCINI,DVG,1062,2.633797926690144,non,LR
012,01203,71832,30243,40322,806,PACCHIELE,DIV,178,0.4414463568275383,non,LR
012,01203,71832,30243,40322,806,NOËL,ECO,529,1.3119388919200436,non,LR
012,01203,71832,30243,40322,806,TEMPLE,DLF,465,1.153216606319131,non,LR
013,01301,78421,43437,34358,451,BENHAMOU,ECO,364,1.0594330286978288,non,REM
013,01301,78421,43437,34358,451,MANNONE,DVG,151,0.4394900750916817,non,REM
013,01301,78421,43437,34358,451,BONNARD,DIV,280,0.8149484836137144,non,REM
013,01301,78421,43437,34358,451,PERSIA,DVD,98,0.28523196926480004,non,REM
013,01301,78421,43437,34358,451,ROUDIER,DLF,483,1.4057861342336573,non,REM
013,01301,78421,43437,34358,451,GHILAIN,DIV,157,0.45695325688340416,non,REM
013,01301,78421,43437,34358,451,OMOURI,DIV,185,0.5384481052447756,non,REM
013,01301,78421,43437,34358,451,RADY,DVG,0,0,non,REM
013,01301,78421,43437,34358,451,THIBAUD,ECO,152,0.4424006053903021,non,REM
013,01301,78421,43437,34358,451,BOYER,LR,8481,24.684207462599687,Bal.,REM
013,01301,78421,43437,34358,451,DANIELE,ECO,623,1.8132603760405146,non,REM
013,01301,78421,43437,34358,451,DIDON,COM,839,2.441934920542523,non,REM
013,01301,78421,43437,34358,451,CECON,EXG,120,0.349263635834449,non,REM
013,01301,78421,43437,34358,451,OMANI,DIV,103,0.2997846207579021,non,REM
013,01301,78421,43437,34358,451,CHAMASSIAN,REM,10111,29.428371849350953,Bal.,REM
013,01301,78421,43437,34358,451,BORGIALLI,FI,4205,12.238779905698818,non,REM
013,01301,78421,43437,34358,451,ABDALLAH,ECO,0,0,non,REM
013,01301,78421,43437,34358,451,BIANCIOTTO,EXD,132,0.38418999941789395,non,REM
013,01301,78421,43437,34358,451,GAMERRE,RDG,146,0.4249374235985796,non,REM
013,01301,78421,43437,34358,451,DAHAN,DVG,11,0.0320158332848245,non,REM
013,01301,78421,43437,34358,451,OREGGIA,SOC,883,2.569998253681821,non,REM
013,01301,78421,43437,34358,451,ALLISIO,FN,6834,19.890564060771872,non,REM
013,01302,78732,38867,39383,372,SURRY,ECO,572,1.4524033212299723,non,REM
013,01302,78732,38867,39383,372,MONETTO,DLF,547,1.3889241550922988,non,REM
013,01302,78732,38867,39383,372,GIOVANNINI,REG,92,0.2336033313866389,non,REM
013,01302,78732,38867,39383,372,SICARD,FN,5012,12.726303227280805,non,REM
013,01302,78732,38867,39383,372,CETRI,DIV,200,0.5078333291013889,non,REM
013,01302,78732,38867,39383,372,JUSTE,ECO,1532,3.8900033009166393,non,REM
013,01302,78732,38867,39383,372,GAUTIER,DIV,4,0.010156666582027778,non,REM
013,01302,78732,38867,39383,372,TIAN,LR,9933,25.22154228982048,Bal.,REM
013,01302,78732,38867,39383,372,GIL,FI,4124,10.471523246070639,non,REM
013,01302,78732,38867,39383,372,LEVY-MOZZICONACCI,SOC,1326,3.3669349719422086,non,REM
013,01302,78732,38867,39383,372,CARAYON,EXD,240,0.6093999949216667,non,REM
013,01302,78732,38867,39383,372,GUERBE,DIV,46,0.11680166569331946,non,REM
013,01302,78732,38867,39383,372,GARINO,COM,1128,2.864179976131833,non,REM
013,01302,78732,38867,39383,372,ESPAZE,EXG,113,0.28692583094228474,non,REM
013,01302,78732,38867,39383,372,PITOLLAT,REM,14372,36.49290302922581,Bal.,REM
013,01302,78732,38867,39383,372,MOSBAH,ECO,142,0.3605616636619861,non,REM
013,01302,78732,38867,39383,372,PERETTI,DIV,0,0,non,REM
013,01303,73503,43611,29260,408,CHARIN,DLF,314,1.0731373889268627,non,FN
013,01303,73503,43611,29260,408,MAGGIO,EXD,364,1.244019138755981,non,FN
013,01303,73503,43611,29260,408,RAVIER,FN,9024,30.840738209159262,Bal.,FN
013,01303,73503,43611,29260,408,MOUACI,ECO,493,1.6848940533151058,non,FN
013,01303,73503,43611,29260,408,ESPINOSA,DVG,120,0.4101161995898838,non,FN
013,01303,73503,43611,29260,408,MASSE,DVG,0,0,non,FN
013,01303,73503,43611,29260,408,SOILIHI,FI,5403,18.46548188653452,non,FN
013,01303,73503,43611,29260,408,SALI,ECO,19,0.06493506493506493,non,FN
013,01303,73503,43611,29260,408,LOUIS,REM,7284,24.894053315105946,Bal.,FN
013,01303,73503,43611,29260,408,MORGANTI,ECO,467,1.5960355434039644,non,FN
013,01303,73503,43611,29260,408,DI MARINO,SOC,1306,4.463431305536568,non,FN
013,01303,73503,43611,29260,408,HAROUCHE,EXD,79,0.26999316473000684,non,FN
013,01303,73503,43611,29260,408,MOUMINI,DVG,82,0.28024606971975397,non,FN
013,01303,73503,43611,29260,408,CECCALDI,REG,77,0.2631578947368421,non,FN
013,01303,73503,43611,29260,408,ZIDANE,DIV,206,0.7040328092959672,non,FN
013,01303,73503,43611,29260,408,MIRON,LR,3778,12.911825017088175,non,FN
013,01303,73503,43611,29260,408,GRANDEL,EXG,244,0.833902939166097,non,FN
013,01304,59698,34540,24661,304,KERGOMARD,DVG,221,0.8961518186610438,non,FI
013,01304,59698,34540,24661,304,MARTI,FN,2692,10.916021248124569,non,FI
013,01304,59698,34540,24661,304,SHILLING-FORD,DIV,23,0.09326466891042537,non,FI
013,01304,59698,34540,24661,304,RICHARD,DVG,133,0.5393130854385467,non,FI
013,01304,59698,34540,24661,304,CARPENTIER,EXD,111,0.45010340213292244,non,FI
013,01304,59698,34540,24661,304,AKHAZZANE,DIV,191,0.7745022505170107,non,FI
013,01304,59698,34540,24661,304,BRET,DIV,148,0.6001378695105632,non,FI
013,01304,59698,34540,24661,304,VERSINI,REM,5587,22.655204574023763,Bal.,FI
013,01304,59698,34540,24661,304,TAHIRI,DIV,89,0.3608937188272982,non,FI
013,01304,59698,34540,24661,304,GANDON,ECO,409,1.6584891123636512,non,FI
013,01304,59698,34540,24661,304,MÉLENCHON,FI,8460,34.305178216617335,Bal.,FI
013,01304,59698,34540,24661,304,NAÏLI,DIV,155,0.6285227687441709,non,FI
013,01304,59698,34540,24661,304,DUPLAIX,DLF,147,0.5960828839057621,non,FI
013,01304,59698,34540,24661,304,BOUDOUAYA,DVD,0,0,non,FI
013,01304,59698,34540,24661,304,BOUHET-MASSIANI,REG,37,0.1500344673776408,non,FI
013,01304,59698,34540,24661,304,BIAGGI,LR,2621,10.628117270183692,non,FI
013,01304,59698,34540,24661,304,BONNET,EXG,178,0.7217874376545964,non,FI
013,01304,59698,34540,24661,304,ABOUBACAR,DVG,200,0.8109971209602206,non,FI
013,01304,59698,34540,24661,304,MENNUCCI,SOC,3065,12.428530878715382,non,FI
013,01304,59698,34540,24661,304,ETOUNDI,DIV,194,0.7866672073314139,non,FI
013,01305,69062,35317,33172,467,THEVENIN,DVD,431,1.2992885566140118,non,REM
013,01305,69062,35317,33172,467,DAVI,FI,6296,18.979862534667795,Bal.,REM
013,01305,69062,35317,33172,467,SLAMA,DIV,55,0.16580248402266973,non,REM
013,01305,69062,35317,33172,467,CASTANET,ECO,556,1.6761123839382612,non,REM
013,01305,69062,35317,33172,467,MADROLLE,ECO,892,2.689014831785843,non,REM
